-0.024900 0.010000 0.024900
-0.024800 0.010000 0.024900
-0.024701 0.010000 0.024900
-0.024601 0.010000 0.024900
-0.024502 0.010000 0.024900
-0.024402 0.010000 0.024900
-0.024302 0.010000 0.024900
-0.024203 0.010000 0.024900
-0.024103 0.010000 0.024900
-0.024004 0.010000 0.024900
-0.023904 0.010000 0.024900
-0.023804 0.010000 0.024900
-0.023705 0.010000 0.024900
-0.023605 0.010000 0.024900
-0.023506 0.010000 0.024900
-0.023406 0.010000 0.024900
-0.023306 0.010000 0.024900
-0.023207 0.010000 0.024900
-0.023107 0.010000 0.024900
-0.023008 0.010000 0.024900
-0.022908 0.010000 0.024900
-0.022808 0.010000 0.024900
-0.022709 0.010000 0.024900
-0.022609 0.010000 0.024900
-0.022510 0.010000 0.024900
-0.022410 0.010000 0.024900
-0.022310 0.010000 0.024900
-0.022211 0.010000 0.024900
-0.022111 0.010000 0.024900
-0.022012 0.010000 0.024900
-0.021912 0.010000 0.024900
-0.021812 0.010000 0.024900
-0.021713 0.010000 0.024900
-0.021613 0.010000 0.024900
-0.021514 0.010000 0.024900
-0.021414 0.010000 0.024900
-0.021314 0.010000 0.024900
-0.021215 0.010000 0.024900
-0.021115 0.010000 0.024900
-0.021016 0.010000 0.024900
-0.020916 0.010000 0.024900
-0.020816 0.010000 0.024900
-0.020717 0.010000 0.024900
-0.020617 0.010000 0.024900
-0.020518 0.010000 0.024900
-0.020418 0.010000 0.024900
-0.020318 0.010000 0.024900
-0.020219 0.010000 0.024900
-0.020119 0.010000 0.024900
-0.020020 0.010000 0.024900
-0.019920 0.010000 0.024900
-0.019820 0.010000 0.024900
-0.019721 0.010000 0.024900
-0.019621 0.010000 0.024900
-0.019522 0.010000 0.024900
-0.019422 0.010000 0.024900
-0.019322 0.010000 0.024900
-0.019223 0.010000 0.024900
-0.019123 0.010000 0.024900
-0.019024 0.010000 0.024900
-0.018924 0.010000 0.024900
-0.018824 0.010000 0.024900
-0.018725 0.010000 0.024900
-0.018625 0.010000 0.024900
-0.018526 0.010000 0.024900
-0.018426 0.010000 0.024900
-0.018326 0.010000 0.024900
-0.018227 0.010000 0.024900
-0.018127 0.010000 0.024900
-0.018028 0.010000 0.024900
-0.017928 0.010000 0.024900
-0.017828 0.010000 0.024900
-0.017729 0.010000 0.024900
-0.017629 0.010000 0.024900
-0.017530 0.010000 0.024900
-0.017430 0.010000 0.024900
-0.017330 0.010000 0.024900
-0.017231 0.010000 0.024900
-0.017131 0.010000 0.024900
-0.017032 0.010000 0.024900
-0.016932 0.010000 0.024900
-0.016832 0.010000 0.024900
-0.016733 0.010000 0.024900
-0.016633 0.010000 0.024900
-0.016534 0.010000 0.024900
-0.016434 0.010000 0.024900
-0.016334 0.010000 0.024900
-0.016235 0.010000 0.024900
-0.016135 0.010000 0.024900
-0.016036 0.010000 0.024900
-0.015936 0.010000 0.024900
-0.015836 0.010000 0.024900
-0.015737 0.010000 0.024900
-0.015637 0.010000 0.024900
-0.015538 0.010000 0.024900
-0.015438 0.010000 0.024900
-0.015338 0.010000 0.024900
-0.015239 0.010000 0.024900
-0.015139 0.010000 0.024900
-0.015040 0.010000 0.024900
-0.014940 0.010000 0.024900
-0.014840 0.010000 0.024900
-0.014741 0.010000 0.024900
-0.014641 0.010000 0.024900
-0.014542 0.010000 0.024900
-0.014442 0.010000 0.024900
-0.014342 0.010000 0.024900
-0.014243 0.010000 0.024900
-0.014143 0.010000 0.024900
-0.014044 0.010000 0.024900
-0.013944 0.010000 0.024900
-0.013844 0.010000 0.024900
-0.013745 0.010000 0.024900
-0.013645 0.010000 0.024900
-0.013546 0.010000 0.024900
-0.013446 0.010000 0.024900
-0.013346 0.010000 0.024900
-0.013247 0.010000 0.024900
-0.013147 0.010000 0.024900
-0.013048 0.010000 0.024900
-0.012948 0.010000 0.024900
-0.012848 0.010000 0.024900
-0.012749 0.010000 0.024900
-0.012649 0.010000 0.024900
-0.012550 0.010000 0.024900
-0.012450 0.010000 0.024900
-0.012350 0.010000 0.024900
