0.0     693.0   0.1
0.0     5543.0  0.1
0.0     10392.0 0.1
490.0   490.0   0.1
3919.0  3919.0  0.1
7348.0  7348.0  0.1
577.0   384.0   0.1
4612.0  3075.0  0.1
8647.0  5764.0  0.1
600.0   800.0   0.1
1200.0  1600.0  0.1
1800.0  2400.0  0.1
2400.0  3200.0  0.1
3000.0  4000.0  0.1
3600.0  4800.0  0.1
4200.0  5600.0  0.1
4800.0  6400.0  0.1
5400.0  7200.0  0.1
6000.0  8000.0  0.1
0.0     0.0     2000.0
100.0,  0.0     2000.0
70.7    70.7    2000.0
0.0     100.0   2000.0
0.0     70.7    2070.7
0.0     0.0     2100.0
200.0   0.0     2000.0
141.4   141.4   2000.0
0.0     200.0   2000.0
0.0     141.4   2141.4
0.0     0.0     2200.0
400.0   0.0     2000.0
282.8   282.8   2000.0
0.0     400.0   2000.0
0.0     282.8   2282.8
0.0     0.0     2400.0
1000.0  0.0     2000.0
707.0   707.0   2000.0
0.0     1000.0  2000.0
0.0     707.0   2707.0
0.0     0.0     3000.0
